url,name,price,rating,reviews,description,product desc
https://www.amazon.in/POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1675441047&sprefix=ba%2Caps%2C283&sr=8-40,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty  ",₹549,3.9 out of 5 stars ,"8,346","Care Instructions: Wipe with Damp Cloth    PADDED LAPTOP COMPARTMENT WITH MAXED OUT STORAGE : Generous 32 Ltrs backpack with Dimension of 32 Cm x 22 Cm x 45 Cm, 2 full size compartments, 1 front zipper & 2 side pockets, Fits upto 15.6 inches Laptop with elasticated strap lock at just 590 grams.    CRAFTED WITH PRECISION : Made with strong, water resistant Polyester fabric and faux leather for a lightweight and durable finish. Our polestar Vintage backpack is a blend of style and utility. A classic design with opulent detailing and vegan leather material adds to your style and keeps your belongings safe.    COMFORTABLE CARRY : This strong and impervious backpack is a fabulous choice for daily use. Guaranteed for strength and durability, it has padded breathable mesh back and adjustable straps. The interiors have added foam padding to protected electronics. Ergo-Grip Backstraps that distribute weight evenly over your shoulders and back, while the integrated top grab handle lets you move effortlessly.    BENEFITS: 2 main compartments provide optimal organisation, with premium zippers keeping your valuables protected, two side water bottle pockets help keep your goods dry and body hydrated.    VERSATILITY : This made in india versatile backpack comes with 12 months warranty, and is perfect for everyone, men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks. All in one VINTAGE BACKPACK by Polestar."," 






 





 





 






 DURABLE AND PREMIUM   Made with strong, water resistant Polyester fabric for a lightweight and durable finish. Our polestar backpack is designed thoughtfully for your perfect on the go lifestyle.  



 ERGONOMIC DESIGN   Made for maximum Comfort, it has padded breathable mesh back and adjustable straps. S-curved Ergo-Grip straps that distribute weight evenly over your shoulders and back.  



 VERSATILITY   We aim to provide optimal organisation with 2 main compartments, premium zippers, 1 front pocket and 2 side water bottle pockets along with easy to carry top loop.  






"
https://www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZZ57FT/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1675441047&sprefix=ba%2Caps%2C283&sr=8-41,"LuvLap Baby Breast Milk Storage Bags (Pack of 25), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent  ",₹308,4.3 out of 5 stars ,516,"HYGIENICALLY PRE-SEALED : LuvLap Breast Milk Storage Bags have been hygienically pre-sealed and are leak proof. Can store, freeze and protect precious breastmilk    DURABLE DOUBLE-LAYER MATERIAL : This breastmilk storage bags made of durable double-layer material and built-in double zipper seal. It is Presterilized, free of BPA    SELF-STANDING DESIGN : The bags are self-standing. Provides enough space to write the details on its surface, allowing you to document the date and information about storage    SAFE & CONVENIENT : The bags lay flat, saves space. Designed for your safe and instant usage    Resistant to low temperature and high temperature. It can withstand minus 20 degrees to high temperature 120 degrees    
› See more product details",
https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1675441047&sprefix=ba%2Caps%2C283&sr=8-42,SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB)  ,₹299,4.0 out of 5 stars ,"17,776","Outer Material: Polyester, Color: Sea Blue    Not water resistant. With Rain Cover:No    Capacity: 15 liters; Weight: 200 grams; Dimensions: 12 cms x 27 cms x 41 cms (LxWxH)    Number of compartments: 2; Laptop Compatibility: No    Age Range Description: Kid; Closure Type: Drawstring; Pocket Description: Utility Pocket    Drawstring, 2 Compartments, Compact Size"," 


 

  SAFARI 15L Daypack   Be it your short trips or your daily travel across the city , Daypack  has got you covered. With a 15 Litre capacity Daypack lets you carry  your Wallet, Umbrella, Kerchief, Keys, Earphones, Notepads, Pens and  other essentials. The drawstring compartment lets you dump things that  you pick up on your way.  



"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjUzMzQxMTQ0Mjc4NTE4OjE2NzU0NDEwNDc6c3BfbXRmOjIwMDc4OTIwNzc5Mzk4OjowOjo&url=%2FScanSmart-Backpack-Designed-blend-function-612014%2Fdp%2FB09V1GJ7D6%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675441047%26sprefix%3Dba%252Caps%252C283%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Wenger 17.5"" ScanSmart Laptop Backpack, 30 Litres, Black, Swiss Designed-blend of style & function, 612014  ","₹5,600",4.0 out of 5 stars ,21,"FUNCTIONALITY WITH STYLE: The Wenger 17.5"" ScanSmart Laptop Backpack allows you to breeze through airport security with ease as it offers superior protection for your laptop at airport security controls and a dedicated tablet pocket. Travel with confidence with your valuable items securely stored in your well-built backpack.    OPTIMUM COMFORT: Reinforced soft-grip grab handle for easy carrying. The Airflow back padding keeps wearer cool. The Shock-absorbing shoulder straps provides maximum comfort. Plethora of features to make you a distinguished traveler.    COMPREHENSIVE FEATURES: An ample main compartment integrates a mesh adapters zip pocket for cords, chargers and other tech accessories. While weaving through airport traffic, grab a cool drink from its side zip pockets. Featuring a convenient front pocket and an organizer compartment with multiple divider pockets, leave your MetroCard, smartphone, and supplies ready whenever you are.    TECHNICAL SPECIFICATIONS: Dimensions: 46 x 24 x 35 cm Weight: 0.9 kg Capacity: 30 L    5 YEAR WENGER WARRANTY: Our products undergo strict quality controls & rigorous testing standards. Nevertheless, should you encounter a problem with your product, we are offering you a 5-year warranty."," 

 What sets us apart?  




 





 





 






 A bag that reflects your life!   Now breeze through airport security with ease as it offers superior protection for your laptop at airport security controls and a dedicated tablet pocket. Travel with confidence with your valuable items securely stored in your well-built backpack.  



 Laptop & Tablet Pocket   Padded laptop compartment with an essentials organizer that keeps power cords, chargers & business cards neat & accessible. Keep your laptop & tablet secure in its own convenient pocket.  



 Stay Organized   An ample main compartment integrates a mesh adapters zip pocket for cords, chargers and other tech accessories. While weaving through airport traffic, grab a cool drink from its side zip pockets.  






"
https://www.amazon.in/Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1675441047&sprefix=ba%2Caps%2C283&sr=8-45,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Black)  ,₹529,4.2 out of 5 stars ,"3,671",Highly water-resistant finish to save inner items from water splashes    Separate shoe pocket ensures your sneakers separated from your day outfit    adjustable shoulder strap    Main compartment with double zip closure    Large pocket for laundry or shoes & internal slip pockets for organization," 


 

 Nivia 5183 Gym Bag   Gym BagStyle: Kit BagMaterial: Polyester  



"
https://www.amazon.in/SIDRUM-Shoulder-Adjustable-Compatible-Mirrorless/dp/B09P74TZY8/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1675441047&sprefix=ba%2Caps%2C283&sr=8-48,"SIDRUM WF-18 DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap & Rain Cover, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Orange-Black)  ",₹664,4.4 out of 5 stars ,811,"External Size (LxWxH): 250x150x200 mm, Internal Size (LxWxH): 230x110x180 mm    Accommodates all Entry Level & Mid Range Digital SLR Cameras with 18-55mm Lens attached + 55 to 250mm lens + Charger & cable , filter , Memory card and other accessories.Waterproof Rain Cover is included for Hustle-free outdoor activities.    back zipper pocket for keys, cards, chargers and other storage; Inner compartment zipper net bag for SD card box, filter cloth, or cleaning kit storage.Two side net pockets. Adjustable shoulder carrying strap.    Polyurethane coating super nylon Water shield Material. With inside detachable divider to adjust the inside space for camera, lens and accessories.    Package Includes: 1*waterproof Camera Case Bag 1*Shoulder Strap 1*Rain Cover 1*Spacer Pad",
https://www.amazon.in/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBH9K2/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1675441047&sprefix=ba%2Caps%2C283&sr=8-49,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls  ","₹1,199",4.8 out of 5 stars ,46,"Care Instructions: Wipe with Damp Cloth    Essence: This Fur Jaden smart laptop backpack is for Men and Women who are looking for a voguish, modernistic and branded backpack while having the option to not compromise on quality and be able to carry tons of stuff. Easy Access Pockets: A sleek anti theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organised.    Multi Functional: This Fur Jaden Smart Backpack for men and women comes with a USB Charging Port which offers a convenient way to ensure you never run out of battery on the go. Organizer Pockets in the front compartment help keep al your accessories organized. Padded Laptop compartment helps keep your laptop safe.    Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this bagpack a suitable alternative to bulky and unsightly laptop backpacks. The compact design of this Fur Jaden smart travel bag helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease.    Dimensions: 48 CM (H) x 30CM (W) x 15CM (D). Weight: 450 Grams. Volume: 22L    Warranty: 1 Year Manufacturer Warranty Against Manufacturing Defects.",
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1675441047&sprefix=ba%2Caps%2C283&sr=8-50,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)  ",₹599,3.8 out of 5 stars ,629,Lightweight yet durable backpack/daypack for school use or everyday outings    Front storage pocket keeps smaller items neatly organized and easy to access    Mesh pockets on both sides to accommodate your water bottle and umbrella    Mesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defects    Lining Description: Polyester; Closure Type: Zipper; Age Range Description: Adult," 


 



"
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1675441047&sprefix=ba%2Caps%2C283&sr=8-51,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black  ,₹249,3.7 out of 5 stars ,"5,923","Outer Material: Polyester, Color: Black and Yellow.Ideal for 3-5 year old children.    Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant; Dimensions: 49 cms x 33 cms x 10 cms (LxWxH)    Number of compartments: 1; Compatible Laptop Size : 15.4    Warranty Type: Manufacturer; 1 Year from the date of purchase    Pocket Description: Utility Pocket; Color Name: Black And Blue; Age Range Description: Adult; Closure Type: Zipper"," 


 

 About Us   Gear bags are designed for the quick commute as well for the long journey.  these backpacks can be used as laptop bags,adventure bags and so on. Your favorite travel companion,  The backpacks come with enough storage space to carry all your requirements.   A laptop along with your essentials for your daily commute,  while packing your belongings to get out and explore the outdoors make Gear backpacks versatile and multi-functional more than ever.   Suitable for any challenge life seems to throw at you, these backpack from Gear will help you through it all so make sure to buy a bag.  



"
https://www.amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1675441047&sprefix=ba%2Caps%2C283&sr=8-52,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag  ,₹449,4.2 out of 5 stars ,"7,166","Strong stitching at major stress points provide long-lasting durability against daily activities. Main compartment with zip closure    Durable zippers and enhanced by strong stitching at major stress points    Lightweight and fold-able, It's easy to fold up into small compact space.    Water-resistant finish to save inner items from water splashes .    Optimum quality of accessories and zipper for smoother functioning and high durability"," 


 Nivia has created state-of-the-art products engineered to make athletes better. Built with incredibly durable materials, Nivia Deflate Round is your go-to bag for everyday performance.  





 





 





 





 






 Durable Zippers   Durable zippers and enhanced by strong stitching at major stress points  



 Water Resistant   Extremely water-repellent sport bag coating for safe and dry transportation in all weather conditions.  



 Lightweight    Lightweight and fold-able, It's easy to fold up into a small compact space.  



 Adjustable shoulder straps   The adjustable shoulder straps of the bag can reduce carry pressure, improve comfortability .  








"
